Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-Group,Total - Persons,Total - Males,Total - Females,Illiterate - Persons,Illiterate - Males,Illiterate - Females,Literate - Persons,Literate - Males,Literate - Females,Educational Level - Literate without Educational Level Persons,Educational Level - Literate without Educational Level Males,Educational Level - Literate without Educational Level Females,Educational Level - Below Primary Persons,Educational Level - Below Primary Males,Educational Level - Below Primary Females,Educational Level - Primary Persons,Educational Level - Primary Males,Educational Level - Primary Females,Educational Level - Middle Persons,Educational Level - Middle Males,Educational Level - Middle Females,Educational Level - Matric/Secondary Persons,Educational Level - Matric/Secondary Males,Educational Level - Matric/Secondary Females,Educational Level - Higher Secondary/Intermediate Pre-University/Senior Secondary Persons,Educational Level - Higher Secondary/Intermediate Pre-University/Senior Secondary Males,Educational Level - Higher Secondary/Intermediate Pre-University/Senior Secondary Females,Educational Level - Non-technical Diploma or Certificate Not Equal to Degree Persons,Educational Level - Non-technical Diploma or Certificate Not Equal to Degree Males,Educational Level - Non-technical Diploma or Certificate Not Equal to Degree Females,Educational Level - Technical Diploma or Certificate Not Equal to Degree Persons,Educational Level - Technical Diploma or Certificate Not Equal to Degree Males,Educational Level - Technical Diploma or Certificate Not Equal to Degree Females,Educational Level - Graduate & Above Persons,Educational Level - Graduate & Above Males,Educational Level - Graduate & Above Females,Unclassified - Persons,Unclassified - Males,Unclassified - Females
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,10,77,37,40,2,1,1,75,36,39,0,0,0,37,17,20,38,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,11,70,46,24,1,0,1,69,46,23,0,0,0,18,10,8,51,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,12,82,37,45,0,0,0,82,37,45,0,0,0,10,6,4,59,27,32,13,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,13,61,36,25,4,1,3,57,35,22,0,0,0,6,4,2,31,22,9,20,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,14,76,44,32,3,1,2,73,43,30,0,0,0,2,0,2,21,13,8,50,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,15,83,47,36,5,4,1,78,43,35,0,0,0,3,2,1,13,5,8,30,18,12,32,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,16,78,40,38,5,2,3,73,38,35,0,0,0,1,0,1,10,7,3,23,11,12,39,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,17,80,44,36,6,2,4,74,42,32,0,0,0,1,0,1,8,2,6,12,7,5,53,33,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,18,98,58,40,12,3,9,86,55,31,0,0,0,4,2,2,17,10,7,18,12,6,27,17,10,17,11,6,0,0,0,3,3,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,19,74,40,34,9,2,7,65,38,27,0,0,0,4,4,0,7,5,2,14,9,5,17,8,9,16,6,10,0,0,0,7,6,1,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,20-24,504,259,245,77,20,57,427,239,188,0,0,0,21,12,9,56,22,34,81,39,42,129,80,49,72,40,32,0,0,0,26,18,8,42,28,14,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,25-29,473,255,218,84,15,69,389,240,149,0,0,0,19,12,7,71,37,34,76,40,36,95,61,34,58,42,16,0,0,0,10,6,4,60,42,18,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,30-34,337,194,143,65,15,50,272,179,93,1,0,1,32,16,16,60,30,30,48,28,20,63,46,17,31,26,5,0,0,0,19,16,3,18,17,1,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,35-39,278,137,141,77,15,62,201,122,79,1,0,1,25,12,13,63,27,36,35,24,11,40,30,10,20,14,6,0,0,0,4,3,1,13,12,1,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,40-44,186,108,78,44,16,28,142,92,50,3,1,2,30,17,13,41,19,22,16,11,5,26,21,5,13,11,2,0,0,0,3,3,0,10,9,1,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,45-49,178,83,95,60,11,49,118,72,46,2,1,1,23,9,14,36,13,23,12,9,3,28,23,5,13,13,0,0,0,0,0,0,0,4,4,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,50-54,123,70,53,51,19,32,72,51,21,1,0,1,16,10,6,24,12,12,6,6,0,15,14,1,3,2,1,0,0,0,3,3,0,4,4,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,55-59,96,43,53,48,12,36,48,31,17,1,1,0,19,8,11,14,8,6,1,1,0,10,10,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,60-64,76,42,34,50,19,31,26,23,3,0,0,0,10,8,2,9,8,1,0,0,0,5,5,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,65-69,65,33,32,42,19,23,23,14,9,1,0,1,14,6,8,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,70-74,46,17,29,33,9,24,13,8,5,0,0,0,11,6,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,75-79,20,8,12,13,4,9,7,4,3,1,0,1,5,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,80+,28,10,18,20,5,15,8,5,3,0,0,0,6,4,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,Age not stated,2,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,All ages,2834,1480,1354,1034,406,628,1800,1074,726,6,3,3,334,165,169,469,249,220,316,181,135,405,272,133,130,94,36,0,0,0,45,37,8,95,73,22,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,0-6,457,241,216,457,241,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,7,54,23,31,12,4,8,42,19,23,0,0,0,42,19,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,8,59,29,30,8,3,5,51,26,25,0,0,0,51,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,9,50,23,27,3,2,1,47,21,26,0,0,0,40,19,21,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,10,53,28,25,2,1,1,51,27,24,0,0,0,22,12,10,29,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,11,52,34,18,1,0,1,51,34,17,0,0,0,13,6,7,38,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,12,62,27,35,0,0,0,62,27,35,0,0,0,6,3,3,44,20,24,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,13,46,28,18,2,0,2,44,28,16,0,0,0,3,3,0,22,16,6,19,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,14,54,32,22,1,0,1,53,32,21,0,0,0,1,0,1,14,9,5,38,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,15,63,36,27,3,3,0,60,33,27,0,0,0,2,1,1,9,4,5,19,11,8,30,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,16,62,34,28,5,2,3,57,32,25,0,0,0,1,0,1,8,7,1,19,10,9,29,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,17,61,33,28,6,2,4,55,31,24,0,0,0,1,0,1,5,2,3,8,4,4,41,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,18,56,31,25,7,0,7,49,31,18,0,0,0,1,0,1,5,3,2,10,5,5,20,13,7,11,8,3,0,0,0,2,2,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,19,47,28,19,8,2,6,39,26,13,0,0,0,2,2,0,5,4,1,7,6,1,13,7,6,6,2,4,0,0,0,6,5,1,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,20-24,339,175,164,57,16,41,282,159,123,0,0,0,9,4,5,36,12,24,52,24,28,97,61,36,42,26,16,0,0,0,14,11,3,32,21,11,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,25-29,306,167,139,62,10,52,244,157,87,0,0,0,8,5,3,43,24,19,49,25,24,62,43,19,36,26,10,0,0,0,7,5,2,39,29,10,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,30-34,219,123,96,52,13,39,167,110,57,0,0,0,20,8,12,46,24,22,29,18,11,39,29,10,13,13,0,0,0,0,9,8,1,11,10,1,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,35-39,195,92,103,62,12,50,133,80,53,0,0,0,13,4,9,51,22,29,28,21,7,25,19,6,8,7,1,0,0,0,3,2,1,5,5,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,40-44,130,77,53,34,12,22,96,65,31,2,1,1,21,14,7,34,18,16,13,9,4,15,13,2,6,5,1,0,0,0,1,1,0,4,4,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,45-49,127,54,73,46,7,39,81,47,34,1,1,0,17,6,11,32,13,19,5,5,0,19,15,4,5,5,0,0,0,0,0,0,0,2,2,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,50-54,91,50,41,45,18,27,46,32,14,0,0,0,11,7,4,18,9,9,5,5,0,6,6,0,2,1,1,0,0,0,2,2,0,2,2,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,55-59,68,30,38,37,11,26,31,19,12,1,1,0,14,6,8,9,5,4,1,1,0,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,60-64,58,31,27,44,19,25,14,12,2,0,0,0,4,3,1,6,5,1,0,0,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,65-69,48,25,23,29,14,15,19,11,8,1,0,1,12,5,7,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,70-74,38,15,23,25,7,18,13,8,5,0,0,0,11,6,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,75-79,16,6,10,10,3,7,6,3,3,1,0,1,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,80+,23,8,15,16,4,12,7,4,3,0,0,0,5,3,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,Age not stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,All ages,1270,679,591,379,157,222,891,522,369,5,0,5,187,104,83,178,84,94,141,78,63,175,115,60,116,74,42,0,0,0,32,23,9,57,44,13,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,0-6,208,112,96,208,112,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,7,26,15,11,5,3,2,21,12,9,0,0,0,21,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,8,29,11,18,3,0,3,26,11,15,0,0,0,26,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,9,30,16,14,5,3,2,25,13,12,0,0,0,23,12,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,10,24,9,15,0,0,0,24,9,15,0,0,0,15,5,10,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,11,18,12,6,0,0,0,18,12,6,0,0,0,5,4,1,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,12,20,10,10,0,0,0,20,10,10,0,0,0,4,3,1,15,7,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,13,15,8,7,2,1,1,13,7,6,0,0,0,3,1,2,9,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,14,22,12,10,2,1,1,20,11,9,0,0,0,1,0,1,7,4,3,12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,15,20,11,9,2,1,1,18,10,8,0,0,0,1,1,0,4,1,3,11,7,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,16,16,6,10,0,0,0,16,6,10,0,0,0,0,0,0,2,0,2,4,1,3,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,17,19,11,8,0,0,0,19,11,8,0,0,0,0,0,0,3,0,3,4,3,1,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,18,42,27,15,5,3,2,37,24,13,0,0,0,3,2,1,12,7,5,8,7,1,7,4,3,6,3,3,0,0,0,1,1,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,19,27,12,15,1,0,1,26,12,14,0,0,0,2,2,0,2,1,1,7,3,4,4,1,3,10,4,6,0,0,0,1,1,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,20-24,165,84,81,20,4,16,145,80,65,0,0,0,12,8,4,20,10,10,29,15,14,32,19,13,30,14,16,0,0,0,12,7,5,10,7,3,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,25-29,167,88,79,22,5,17,145,83,62,0,0,0,11,7,4,28,13,15,27,15,12,33,18,15,22,16,6,0,0,0,3,1,2,21,13,8,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,30-34,118,71,47,13,2,11,105,69,36,1,0,1,12,8,4,14,6,8,19,10,9,24,17,7,18,13,5,0,0,0,10,8,2,7,7,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,35-39,83,45,38,15,3,12,68,42,26,1,0,1,12,8,4,12,5,7,7,3,4,15,11,4,12,7,5,0,0,0,1,1,0,8,7,1,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,40-44,56,31,25,10,4,6,46,27,19,1,0,1,9,3,6,7,1,6,3,2,1,11,8,3,7,6,1,0,0,0,2,2,0,6,5,1,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,45-49,51,29,22,14,4,10,37,25,12,1,0,1,6,3,3,4,0,4,7,4,3,9,8,1,8,8,0,0,0,0,0,0,0,2,2,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,50-54,32,20,12,6,1,5,26,19,7,1,0,1,5,3,2,6,3,3,1,1,0,9,8,1,1,1,0,0,0,0,1,1,0,2,2,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,55-59,28,13,15,11,1,10,17,12,5,0,0,0,5,2,3,5,3,2,0,0,0,5,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,60-64,18,11,7,6,0,6,12,11,1,0,0,0,6,5,1,3,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,65-69,17,8,9,13,5,8,4,3,1,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,70-74,8,2,6,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,75-79,4,2,2,3,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,80+,5,2,3,4,1,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,Age not stated,2,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,All ages,9881656,5063062,4818594,3830068,1476737,2353331,6051588,3586325,2465263,126731,73107,53624,1779796,975098,804698,1589507,860288,729219,1001948,608807,393141,825963,546587,279376,416456,287592,128864,441,309,132,22613,19566,3047,288117,214959,73158,16,12,4
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,0-6,1465278,757052,708226,1465278,757052,708226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,7,206209,104966,101243,50177,24419,25758,156032,80547,75485,891,473,418,155141,80074,75067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,8,235493,120643,114850,25974,11988,13986,209519,108655,100864,700,383,317,208819,108272,100547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,9,221824,112356,109468,13280,5748,7532,208544,106608,101936,547,278,269,196011,100445,95566,11986,5885,6101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,10,296725,153173,143552,18113,7563,10550,278612,145610,133002,850,431,419,203933,107161,96772,73829,38018,35811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,11,227834,118397,109437,7758,2964,4794,220076,115433,104643,571,286,285,74018,38729,35289,145487,76418,69069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,12,285980,150894,135086,15553,6211,9342,270427,144683,125744,1019,535,484,46942,24902,22040,209656,112585,97071,12810,6661,6149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,13,218644,114082,104562,9131,3356,5775,209513,110726,98787,736,341,395,18753,9438,9315,148776,79676,69100,41248,21271,19977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,14,226977,120902,106075,11110,4223,6887,215867,116679,99188,969,497,472,16461,8153,8308,93793,51017,42776,104643,57011,47632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,15,212518,118652,93866,14334,6286,8048,198184,112366,85818,1404,772,632,15876,8571,7305,50527,28328,22199,103485,59965,43520,26892,14730,12162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,16,213396,118768,94628,13899,5898,8001,199497,112870,86627,1677,924,753,15372,8235,7137,37908,20410,17498,75191,44046,31145,69349,39255,30094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,17,166234,94099,72135,10059,4036,6023,156175,90063,66112,1532,873,659,10702,5863,4839,24937,13659,11278,44371,26465,17906,74632,43203,31429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,18,259185,146169,113016,26277,9039,17238,232908,137130,95778,3224,1791,1433,20634,11070,9564,41633,21876,19757,58029,35266,22763,64794,40740,24054,43088,25186,17902,18,11,7,1488,1190,298,0,0,0,0,0,0
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,19,152525,81525,71000,14500,3804,10696,138025,77721,60304,2070,1075,995,12150,5675,6475,23760,10882,12878,32639,18760,13879,32914,20318,12596,33213,19984,13229,27,14,13,1252,1013,239,0,0,0,0,0,0
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,20-24,869318,456228,413090,123958,29425,94533,745360,426803,318557,14268,7390,6878,77073,35299,41774,136371,62157,74214,160708,94029,66679,153940,95583,58357,136666,89494,47172,107,67,40,7068,5921,1147,59156,36861,22295,3,2,1
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,25-29,797635,397623,400012,171920,38954,132966,625715,358669,267046,15291,7820,7471,90188,39406,50782,124066,55602,68464,118525,69416,49109,117304,73821,43483,80616,55943,24673,94,69,25,4196,3751,445,75432,52838,22594,3,3,0
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,30-34,709676,355528,354148,217898,55989,161909,491778,299539,192239,15283,8249,7034,106108,51591,54517,105957,52894,53063,80353,51878,28475,78815,54555,24260,48631,36289,12342,67,52,15,2599,2376,223,53962,41652,12310,3,3,0
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,35-39,678013,335485,342528,254906,72622,182284,423107,262863,160244,15462,8723,6739,122684,65947,56737,103339,56010,47329,59620,39968,19652,57275,40955,16320,29699,22963,6736,36,27,9,1816,1686,130,33175,26584,6591,1,0,1
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,40-44,531080,284176,246904,208964,66263,142701,322116,217913,104203,11497,7066,4431,97805,58655,39150,80664,50007,30657,42504,30959,11545,47347,36259,11088,17793,14560,3233,23,22,1,1229,1154,75,23252,19229,4023,2,2,0
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,45-49,433468,225008,208460,184487,53335,131152,248981,171673,77308,8893,5519,3374,76334,46106,30228,62035,38924,23111,29598,21849,7749,40738,32641,8097,11538,9653,1885,19,10,9,758,678,80,19067,16293,2774,1,0,1
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,50-54,327057,173581,153476,160660,49082,111578,166397,124499,41898,6447,4272,2175,54220,36470,17750,38728,26828,11900,18071,14472,3599,28917,24793,4124,7252,6417,835,18,11,7,621,507,114,12123,10729,1394,0,0,0
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,55-59,261248,123484,137764,152810,41459,111351,108438,82025,26413,5145,3145,2000,43631,30588,13043,24276,17407,6869,8953,7352,1601,15798,14036,1762,3773,3423,350,9,6,3,589,461,128,6264,5607,657,0,0,0
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,60-64,292549,121813,170736,209436,56952,152484,83113,64861,18252,5657,3599,2058,39625,29603,10022,19027,14702,4325,4896,4217,679,8578,7913,665,1885,1715,170,11,8,3,447,370,77,2987,2734,253,0,0,0
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,65-69,280724,127302,153422,209470,68694,140776,71254,58608,12646,5525,3797,1728,39314,32179,7135,16150,13271,2879,3055,2713,342,4513,4195,318,1028,945,83,5,5,0,310,253,57,1354,1250,104,0,0,0
C2508SC,27,00,0000,State - MAHARASHTRA  27,Total,70-74,168701,84287,84414,130709,51627,79082,37992,32660,5332,3330,2355,975,21777,19122,2655,8731,7447,1284,1240,1076,164,1854,1722,132,401,357,44,4,4,0,129,108,21,525,468,57,1,1,0
